@timestamp,agent.ephemeral_id,agent.id,agent.name,agent.name.text,agent.type,agent.version,data_stream.dataset,data_stream.namespace,data_stream.type,ecs.version,elastic_agent.id,elastic_agent.snapshot,elastic_agent.version,event.action,event.agent_id_status,event.category,event.code,event.created,event.dataset,event.ingested,event.kind,event.module,event.provider,event.type,host.architecture,host.hostname,host.id,host.ip,host.mac,host.name,host.os.build,host.os.family,host.os.kernel,host.os.name,host.os.name.text,host.os.platform,host.os.type,host.os.version,input.type,log.level,message,process.args,process.args_count,process.command_line,process.command_line.text,process.entity_id,process.executable,process.executable.text,process.hash.sha256,process.name,process.name.text,process.parent.args,process.parent.args_count,process.parent.command_line,process.parent.command_line.text,process.parent.entity_id,process.parent.executable,process.parent.executable.text,process.parent.name,process.parent.name.text,process.parent.pid,process.pe.company,process.pe.description,process.pe.file_version,process.pe.original_file_name,process.pe.product,process.pid,process.working_directory,process.working_directory.text,related.hash,related.user,user.domain,user.id,user.name,user.name.text,winlog.api,winlog.channel,winlog.computer_name,winlog.event_data.Company,winlog.event_data.Description,winlog.event_data.FileVersion,winlog.event_data.IntegrityLevel,winlog.event_data.LogonGuid,winlog.event_data.LogonId,winlog.event_data.ParentUser,winlog.event_data.Product,winlog.event_data.TerminalSessionId,winlog.event_id,winlog.opcode,winlog.process.pid,winlog.process.thread.id,winlog.provider_guid,winlog.provider_name,winlog.record_id,winlog.task,winlog.user.domain,winlog.user.identifier,winlog.user.name,winlog.user.type,winlog.version,,,,
"Apr 6, 2024 @ 11:02:14.430",7649c11b-3a00-4241-b375-20762f70ba8f,7ffeba03-3080-43c7-a167-2b63dd853127,terminusk9,terminusk9,filebeat,8.13.1,windows.sysmon_operational,default,logs,8.0.0,7ffeba03-3080-43c7-a167-2b63dd853127,FALSE,8.13.1,Process terminated,verified,process,5,"Apr 6, 2024 @ 11:02:15.881",windows.sysmon_operational,"Apr 6, 2024 @ 11:02:17.000",event,windows,Microsoft-Windows-Sysmon,end,x86_64,terminusk9,2cb7582e-6ac9-4585-97cc-ae60502e4f16,"fe80::1754:ed5c:491b:5546, 10.0.2.15",08-00-27-BF-A9-3A,terminusk9,19045.2965,windows,10.0.19041.2965 (WinBuild.160101.0800),Windows 10 Home,Windows 10 Home,windows,windows,10,winlog,information,"Process terminated:
RuleName: -
UtcTime: 2024-04-06 18:02:14.430
ProcessGuid: {2cb7582e-8d3a-6611-3701-000000000a00}
ProcessId: 5528
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: TERMINUSK9\terminusk9",-,-,-,-,{2cb7582e-8d3a-6611-3701-000000000a00},C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,-,msedge.exe,msedge.exe,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,528",-,-,-,terminusk9,TERMINUSK9,S-1-5-18,terminusk9,terminusk9,wineventlog,Microsoft-Windows-Sysmon/Operational,terminusk9,-,-,-,-,-,-,-,-,-,5,Info,"3,228","3,820",{5770385f-c22a-43e0-bf4c-06f5698ffbd9},Microsoft-Windows-Sysmon,783,Process terminated (rule: ProcessTerminate),NT AUTHORITY,S-1-5-18,SYSTEM,User,3,,,,
"Apr 6, 2024 @ 11:02:14.430",7649c11b-3a00-4241-b375-20762f70ba8f,7ffeba03-3080-43c7-a167-2b63dd853127,terminusk9,terminusk9,filebeat,8.13.1,windows.sysmon_operational,default,logs,8.0.0,7ffeba03-3080-43c7-a167-2b63dd853127,FALSE,8.13.1,Process terminated,verified,process,5,"Apr 6, 2024 @ 11:02:15.881",windows.sysmon_operational,"Apr 6, 2024 @ 11:02:17.000",event,windows,Microsoft-Windows-Sysmon,end,x86_64,terminusk9,2cb7582e-6ac9-4585-97cc-ae60502e4f16,"fe80::1754:ed5c:491b:5546, 10.0.2.15",08-00-27-BF-A9-3A,terminusk9,19045.2965,windows,10.0.19041.2965 (WinBuild.160101.0800),Windows 10 Home,Windows 10 Home,windows,windows,10,winlog,information,"Process terminated:
RuleName: -
UtcTime: 2024-04-06 18:02:14.430
ProcessGuid: {2cb7582e-8d3a-6611-3601-000000000a00}
ProcessId: 6320
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: TERMINUSK9\terminusk9",-,-,-,-,{2cb7582e-8d3a-6611-3601-000000000a00},C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,-,msedge.exe,msedge.exe,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"6,320",-,-,-,terminusk9,TERMINUSK9,S-1-5-18,terminusk9,terminusk9,wineventlog,Microsoft-Windows-Sysmon/Operational,terminusk9,-,-,-,-,-,-,-,-,-,5,Info,"3,228","3,820",{5770385f-c22a-43e0-bf4c-06f5698ffbd9},Microsoft-Windows-Sysmon,784,Process terminated (rule: ProcessTerminate),NT AUTHORITY,S-1-5-18,SYSTEM,User,3,,,,
"Apr 6, 2024 @ 11:02:14.430",7649c11b-3a00-4241-b375-20762f70ba8f,7ffeba03-3080-43c7-a167-2b63dd853127,terminusk9,terminusk9,filebeat,8.13.1,windows.sysmon_operational,default,logs,8.0.0,7ffeba03-3080-43c7-a167-2b63dd853127,FALSE,8.13.1,Process terminated,verified,process,5,"Apr 6, 2024 @ 11:02:15.881",windows.sysmon_operational,"Apr 6, 2024 @ 11:02:17.000",event,windows,Microsoft-Windows-Sysmon,end,x86_64,terminusk9,2cb7582e-6ac9-4585-97cc-ae60502e4f16,"fe80::1754:ed5c:491b:5546, 10.0.2.15",08-00-27-BF-A9-3A,terminusk9,19045.2965,windows,10.0.19041.2965 (WinBuild.160101.0800),Windows 10 Home,Windows 10 Home,windows,windows,10,winlog,information,"Process terminated:
RuleName: -
UtcTime: 2024-04-06 18:02:14.430
ProcessGuid: {2cb7582e-8d3a-6611-3501-000000000a00}
ProcessId: 5244
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: TERMINUSK9\terminusk9",-,-,-,-,{2cb7582e-8d3a-6611-3501-000000000a00},C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,-,msedge.exe,msedge.exe,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,244",-,-,-,terminusk9,TERMINUSK9,S-1-5-18,terminusk9,terminusk9,wineventlog,Microsoft-Windows-Sysmon/Operational,terminusk9,-,-,-,-,-,-,-,-,-,5,Info,"3,228","3,820",{5770385f-c22a-43e0-bf4c-06f5698ffbd9},Microsoft-Windows-Sysmon,785,Process terminated (rule: ProcessTerminate),NT AUTHORITY,S-1-5-18,SYSTEM,User,3,,,,
"Apr 6, 2024 @ 11:02:14.430",7649c11b-3a00-4241-b375-20762f70ba8f,7ffeba03-3080-43c7-a167-2b63dd853127,terminusk9,terminusk9,filebeat,8.13.1,windows.sysmon_operational,default,logs,8.0.0,7ffeba03-3080-43c7-a167-2b63dd853127,FALSE,8.13.1,Process terminated,verified,process,5,"Apr 6, 2024 @ 11:02:15.881",windows.sysmon_operational,"Apr 6, 2024 @ 11:02:17.000",event,windows,Microsoft-Windows-Sysmon,end,x86_64,terminusk9,2cb7582e-6ac9-4585-97cc-ae60502e4f16,"fe80::1754:ed5c:491b:5546, 10.0.2.15",08-00-27-BF-A9-3A,terminusk9,19045.2965,windows,10.0.19041.2965 (WinBuild.160101.0800),Windows 10 Home,Windows 10 Home,windows,windows,10,winlog,information,"Process terminated:
RuleName: -
UtcTime: 2024-04-06 18:02:14.430
ProcessGuid: {2cb7582e-8d3e-6611-4601-000000000a00}
ProcessId: 5016
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: TERMINUSK9\terminusk9",-,-,-,-,{2cb7582e-8d3e-6611-4601-000000000a00},C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,-,msedge.exe,msedge.exe,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,016",-,-,-,terminusk9,TERMINUSK9,S-1-5-18,terminusk9,terminusk9,wineventlog,Microsoft-Windows-Sysmon/Operational,terminusk9,-,-,-,-,-,-,-,-,-,5,Info,"3,228","3,820",{5770385f-c22a-43e0-bf4c-06f5698ffbd9},Microsoft-Windows-Sysmon,786,Process terminated (rule: ProcessTerminate),NT AUTHORITY,S-1-5-18,SYSTEM,User,3,,,,
"Apr 6, 2024 @ 11:02:14.400",7649c11b-3a00-4241-b375-20762f70ba8f,7ffeba03-3080-43c7-a167-2b63dd853127,terminusk9,terminusk9,filebeat,8.13.1,windows.sysmon_operational,default,logs,8.0.0,7ffeba03-3080-43c7-a167-2b63dd853127,FALSE,8.13.1,Process terminated,verified,process,5,"Apr 6, 2024 @ 11:02:15.881",windows.sysmon_operational,"Apr 6, 2024 @ 11:02:17.000",event,windows,Microsoft-Windows-Sysmon,end,x86_64,terminusk9,2cb7582e-6ac9-4585-97cc-ae60502e4f16,"fe80::1754:ed5c:491b:5546, 10.0.2.15",08-00-27-BF-A9-3A,terminusk9,19045.2965,windows,10.0.19041.2965 (WinBuild.160101.0800),Windows 10 Home,Windows 10 Home,windows,windows,10,winlog,information,"Process terminated:
RuleName: -
UtcTime: 2024-04-06 18:02:14.400
ProcessGuid: {2cb7582e-8d3a-6611-3301-000000000a00}
ProcessId: 8712
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: TERMINUSK9\terminusk9",-,-,-,-,{2cb7582e-8d3a-6611-3301-000000000a00},C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,-,msedge.exe,msedge.exe,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"8,712",-,-,-,terminusk9,TERMINUSK9,S-1-5-18,terminusk9,terminusk9,wineventlog,Microsoft-Windows-Sysmon/Operational,terminusk9,-,-,-,-,-,-,-,-,-,5,Info,"3,228","3,820",{5770385f-c22a-43e0-bf4c-06f5698ffbd9},Microsoft-Windows-Sysmon,782,Process terminated (rule: ProcessTerminate),NT AUTHORITY,S-1-5-18,SYSTEM,User,3,,,,
"Apr 6, 2024 @ 11:02:14.371",7649c11b-3a00-4241-b375-20762f70ba8f,7ffeba03-3080-43c7-a167-2b63dd853127,terminusk9,terminusk9,filebeat,8.13.1,windows.sysmon_operational,default,logs,8.0.0,7ffeba03-3080-43c7-a167-2b63dd853127,FALSE,8.13.1,Process terminated,verified,process,5,"Apr 6, 2024 @ 11:02:15.881",windows.sysmon_operational,"Apr 6, 2024 @ 11:02:17.000",event,windows,Microsoft-Windows-Sysmon,end,x86_64,terminusk9,2cb7582e-6ac9-4585-97cc-ae60502e4f16,"fe80::1754:ed5c:491b:5546, 10.0.2.15",08-00-27-BF-A9-3A,terminusk9,19045.2965,windows,10.0.19041.2965 (WinBuild.160101.0800),Windows 10 Home,Windows 10 Home,windows,windows,10,winlog,information,"Process terminated:
RuleName: -
UtcTime: 2024-04-06 18:02:14.371
ProcessGuid: {2cb7582e-8d3e-6611-4901-000000000a00}
ProcessId: 6684
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: TERMINUSK9\terminusk9",-,-,-,-,{2cb7582e-8d3e-6611-4901-000000000a00},C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,-,msedge.exe,msedge.exe,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"6,684",-,-,-,terminusk9,TERMINUSK9,S-1-5-18,terminusk9,terminusk9,wineventlog,Microsoft-Windows-Sysmon/Operational,terminusk9,-,-,-,-,-,-,-,-,-,5,Info,"3,228","3,820",{5770385f-c22a-43e0-bf4c-06f5698ffbd9},Microsoft-Windows-Sysmon,781,Process terminated (rule: ProcessTerminate),NT AUTHORITY,S-1-5-18,SYSTEM,User,3,,,,
"Apr 6, 2024 @ 11:02:14.339",7649c11b-3a00-4241-b375-20762f70ba8f,7ffeba03-3080-43c7-a167-2b63dd853127,terminusk9,terminusk9,filebeat,8.13.1,windows.sysmon_operational,default,logs,8.0.0,7ffeba03-3080-43c7-a167-2b63dd853127,FALSE,8.13.1,Process terminated,verified,process,5,"Apr 6, 2024 @ 11:02:15.881",windows.sysmon_operational,"Apr 6, 2024 @ 11:02:17.000",event,windows,Microsoft-Windows-Sysmon,end,x86_64,terminusk9,2cb7582e-6ac9-4585-97cc-ae60502e4f16,"fe80::1754:ed5c:491b:5546, 10.0.2.15",08-00-27-BF-A9-3A,terminusk9,19045.2965,windows,10.0.19041.2965 (WinBuild.160101.0800),Windows 10 Home,Windows 10 Home,windows,windows,10,winlog,information,"Process terminated:
RuleName: -
UtcTime: 2024-04-06 18:02:14.339
ProcessGuid: {2cb7582e-8abb-6611-ba00-000000000a00}
ProcessId: 4336
Image: C:\Windows\System32\SecurityHealthSystray.exe
User: TERMINUSK9\terminusk9",-,-,-,-,{2cb7582e-8abb-6611-ba00-000000000a00},C:\Windows\System32\SecurityHealthSystray.exe,C:\Windows\System32\SecurityHealthSystray.exe,-,SecurityHealthSystray.exe,SecurityHealthSystray.exe,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,336",-,-,-,terminusk9,TERMINUSK9,S-1-5-18,terminusk9,terminusk9,wineventlog,Microsoft-Windows-Sysmon/Operational,terminusk9,-,-,-,-,-,-,-,-,-,5,Info,"3,228","3,820",{5770385f-c22a-43e0-bf4c-06f5698ffbd9},Microsoft-Windows-Sysmon,780,Process terminated (rule: ProcessTerminate),NT AUTHORITY,S-1-5-18,SYSTEM,User,3,,,,
"Apr 6, 2024 @ 11:02:14.306",7649c11b-3a00-4241-b375-20762f70ba8f,7ffeba03-3080-43c7-a167-2b63dd853127,terminusk9,terminusk9,filebeat,8.13.1,windows.sysmon_operational,default,logs,8.0.0,7ffeba03-3080-43c7-a167-2b63dd853127,FALSE,8.13.1,Process terminated,verified,process,5,"Apr 6, 2024 @ 11:02:15.881",windows.sysmon_operational,"Apr 6, 2024 @ 11:02:17.000",event,windows,Microsoft-Windows-Sysmon,end,x86_64,terminusk9,2cb7582e-6ac9-4585-97cc-ae60502e4f16,"fe80::1754:ed5c:491b:5546, 10.0.2.15",08-00-27-BF-A9-3A,terminusk9,19045.2965,windows,10.0.19041.2965 (WinBuild.160101.0800),Windows 10 Home,Windows 10 Home,windows,windows,10,winlog,information,"Process terminated:
RuleName: -
UtcTime: 2024-04-06 18:02:14.306
ProcessGuid: {2cb7582e-8c53-6611-0b01-000000000a00}
ProcessId: 8592
Image: C:\Windows\System32\smartscreen.exe
User: TERMINUSK9\terminusk9",-,-,-,-,{2cb7582e-8c53-6611-0b01-000000000a00},C:\Windows\System32\smartscreen.exe,C:\Windows\System32\smartscreen.exe,-,smartscreen.exe,smartscreen.exe,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"8,592",-,-,-,terminusk9,TERMINUSK9,S-1-5-18,terminusk9,terminusk9,wineventlog,Microsoft-Windows-Sysmon/Operational,terminusk9,-,-,-,-,-,-,-,-,-,5,Info,"3,228","3,820",{5770385f-c22a-43e0-bf4c-06f5698ffbd9},Microsoft-Windows-Sysmon,778,Process terminated (rule: ProcessTerminate),NT AUTHORITY,S-1-5-18,SYSTEM,User,3,,,,
"Apr 6, 2024 @ 11:02:14.306",7649c11b-3a00-4241-b375-20762f70ba8f,7ffeba03-3080-43c7-a167-2b63dd853127,terminusk9,terminusk9,filebeat,8.13.1,windows.sysmon_operational,default,logs,8.0.0,7ffeba03-3080-43c7-a167-2b63dd853127,FALSE,8.13.1,Process terminated,verified,process,5,"Apr 6, 2024 @ 11:02:15.881",windows.sysmon_operational,"Apr 6, 2024 @ 11:02:17.000",event,windows,Microsoft-Windows-Sysmon,end,x86_64,terminusk9,2cb7582e-6ac9-4585-97cc-ae60502e4f16,"fe80::1754:ed5c:491b:5546, 10.0.2.15",08-00-27-BF-A9-3A,terminusk9,19045.2965,windows,10.0.19041.2965 (WinBuild.160101.0800),Windows 10 Home,Windows 10 Home,windows,windows,10,winlog,information,"Process terminated:
RuleName: -
UtcTime: 2024-04-06 18:02:14.306
ProcessGuid: {2cb7582e-8c4e-6611-0601-000000000a00}
ProcessId: 8524
Image: C:\Windows\System32\dllhost.exe
User: TERMINUSK9\terminusk9",-,-,-,-,{2cb7582e-8c4e-6611-0601-000000000a00},C:\Windows\System32\dllhost.exe,C:\Windows\System32\dllhost.exe,-,dllhost.exe,dllhost.exe,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"8,524",-,-,-,terminusk9,TERMINUSK9,S-1-5-18,terminusk9,terminusk9,wineventlog,Microsoft-Windows-Sysmon/Operational,terminusk9,-,-,-,-,-,-,-,-,-,5,Info,"3,228","3,820",{5770385f-c22a-43e0-bf4c-06f5698ffbd9},Microsoft-Windows-Sysmon,779,Process terminated (rule: ProcessTerminate),NT AUTHORITY,S-1-5-18,SYSTEM,User,3,,,,
"Apr 6, 2024 @ 11:02:14.292",7649c11b-3a00-4241-b375-20762f70ba8f,7ffeba03-3080-43c7-a167-2b63dd853127,terminusk9,terminusk9,filebeat,8.13.1,windows.sysmon_operational,default,logs,8.0.0,7ffeba03-3080-43c7-a167-2b63dd853127,FALSE,8.13.1,Process terminated,verified,process,5,"Apr 6, 2024 @ 11:02:15.881",windows.sysmon_operational,"Apr 6, 2024 @ 11:02:17.000",event,windows,Microsoft-Windows-Sysmon,end,x86_64,terminusk9,2cb7582e-6ac9-4585-97cc-ae60502e4f16,"fe80::1754:ed5c:491b:5546, 10.0.2.15",08-00-27-BF-A9-3A,terminusk9,19045.2965,windows,10.0.19041.2965 (WinBuild.160101.0800),Windows 10 Home,Windows 10 Home,windows,windows,10,winlog,information,"Process terminated:
RuleName: -
UtcTime: 2024-04-06 18:02:14.292
ProcessGuid: {2cb7582e-8af3-6611-e700-000000000a00}
ProcessId: 8568
Image: C:\Windows\System32\oobe\UserOOBEBroker.exe
User: TERMINUSK9\terminusk9",-,-,-,-,{2cb7582e-8af3-6611-e700-000000000a00},C:\Windows\System32\oobe\UserOOBEBroker.exe,C:\Windows\System32\oobe\UserOOBEBroker.exe,-,UserOOBEBroker.exe,UserOOBEBroker.exe,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"8,568",-,-,-,terminusk9,TERMINUSK9,S-1-5-18,terminusk9,terminusk9,wineventlog,Microsoft-Windows-Sysmon/Operational,terminusk9,-,-,-,-,-,-,-,-,-,5,Info,"3,228","3,820",{5770385f-c22a-43e0-bf4c-06f5698ffbd9},Microsoft-Windows-Sysmon,776,Process terminated (rule: ProcessTerminate),NT AUTHORITY,S-1-5-18,SYSTEM,User,3,,,,
"Apr 6, 2024 @ 11:02:14.292",7649c11b-3a00-4241-b375-20762f70ba8f,7ffeba03-3080-43c7-a167-2b63dd853127,terminusk9,terminusk9,filebeat,8.13.1,windows.sysmon_operational,default,logs,8.0.0,7ffeba03-3080-43c7-a167-2b63dd853127,FALSE,8.13.1,Process terminated,verified,process,5,"Apr 6, 2024 @ 11:02:15.881",windows.sysmon_operational,"Apr 6, 2024 @ 11:02:17.000",event,windows,Microsoft-Windows-Sysmon,end,x86_64,terminusk9,2cb7582e-6ac9-4585-97cc-ae60502e4f16,"fe80::1754:ed5c:491b:5546, 10.0.2.15",08-00-27-BF-A9-3A,terminusk9,19045.2965,windows,10.0.19041.2965 (WinBuild.160101.0800),Windows 10 Home,Windows 10 Home,windows,windows,10,winlog,information,"Process terminated:
RuleName: -
UtcTime: 2024-04-06 18:02:14.292
ProcessGuid: {2cb7582e-8e11-6611-6201-000000000a00}
ProcessId: 5364
Image: C:\Windows\System32\SearchProtocolHost.exe
User: TERMINUSK9\terminusk9",-,-,-,-,{2cb7582e-8e11-6611-6201-000000000a00},C:\Windows\System32\SearchProtocolHost.exe,C:\Windows\System32\SearchProtocolHost.exe,-,SearchProtocolHost.exe,SearchProtocolHost.exe,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,364",-,-,-,terminusk9,TERMINUSK9,S-1-5-18,terminusk9,terminusk9,wineventlog,Microsoft-Windows-Sysmon/Operational,terminusk9,-,-,-,-,-,-,-,-,-,5,Info,"3,228","3,820",{5770385f-c22a-43e0-bf4c-06f5698ffbd9},Microsoft-Windows-Sysmon,777,Process terminated (rule: ProcessTerminate),NT AUTHORITY,S-1-5-18,SYSTEM,User,3,,,,
"Apr 6, 2024 @ 11:02:13.897",7649c11b-3a00-4241-b375-20762f70ba8f,7ffeba03-3080-43c7-a167-2b63dd853127,terminusk9,terminusk9,filebeat,8.13.1,windows.sysmon_operational,default,logs,8.0.0,7ffeba03-3080-43c7-a167-2b63dd853127,FALSE,8.13.1,Process creation,verified,process,1,"Apr 6, 2024 @ 11:02:15.881",windows.sysmon_operational,"Apr 6, 2024 @ 11:02:17.000",event,windows,Microsoft-Windows-Sysmon,start,x86_64,terminusk9,2cb7582e-6ac9-4585-97cc-ae60502e4f16,"fe80::1754:ed5c:491b:5546, 10.0.2.15",08-00-27-BF-A9-3A,terminusk9,19045.2965,windows,10.0.19041.2965 (WinBuild.160101.0800),Windows 10 Home,Windows 10 Home,windows,windows,10,winlog,information,"Process Create:
RuleName: -
UtcTime: 2024-04-06 18:02:13.897
ProcessGuid: {2cb7582e-8e25-6611-6301-000000000a00}
ProcessId: 7756
Image: C:\Windows\System32\LogonUI.exe
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
Description: Windows Logon User Interface Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: logonui.exe
CommandLine: ""LogonUI.exe"" /flags:0x4 /state0:0xa3f7e855 /state1:0x41c64e6d
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2cb7582e-89ff-6611-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: SHA256=CF01E46C146699F6C0E3DD447043F59BC9438DBBCB9563AF6C60EBC6D82727F2
ParentProcessGuid: {2cb7582e-89ff-6611-0a00-000000000a00}
ParentProcessId: 668
ParentImage: C:\Windows\System32\winlogon.exe
ParentCommandLine: winlogon.exe
ParentUser: NT AUTHORITY\SYSTEM","LogonUI.exe, /flags:0x4, /state0:0xa3f7e855, /state1:0x41c64e6d",4,"""LogonUI.exe"" /flags:0x4 /state0:0xa3f7e855 /state1:0x41c64e6d","""LogonUI.exe"" /flags:0x4 /state0:0xa3f7e855 /state1:0x41c64e6d",{2cb7582e-8e25-6611-6301-000000000a00},C:\Windows\System32\LogonUI.exe,C:\Windows\System32\LogonUI.exe,cf01e46c146699f6c0e3dd447043f59bc9438dbbcb9563af6c60ebc6d82727f2,LogonUI.exe,LogonUI.exe,winlogon.exe,1,winlogon.exe,winlogon.exe,{2cb7582e-89ff-6611-0a00-000000000a00},C:\Windows\System32\winlogon.exe,C:\Windows\System32\winlogon.exe,winlogon.exe,winlogon.exe,668,Microsoft Corporation,Windows Logon User Interface Host,10.0.19041.1 (WinBuild.160101.0800),logonui.exe,Microsoft® Windows® Operating System,"7,756",C:\Windows\system32\,C:\Windows\system32\,cf01e46c146699f6c0e3dd447043f59bc9438dbbcb9563af6c60ebc6d82727f2,SYSTEM,NT AUTHORITY,S-1-5-18,SYSTEM,SYSTEM,wineventlog,Microsoft-Windows-Sysmon/Operational,terminusk9,Microsoft Corporation,Windows Logon User Interface Host,10.0.19041.1 (WinBuild.160101.0800),System,{2cb7582e-89ff-6611-e703-000000000000},0x3e7,NT AUTHORITY\SYSTEM,Microsoft® Windows® Operating System,1,1,Info,"3,228","3,820",{5770385f-c22a-43e0-bf4c-06f5698ffbd9},Microsoft-Windows-Sysmon,775,Process Create (rule: ProcessCreate),NT AUTHORITY,S-1-5-18,SYSTEM,User,5,,,,
"Apr 6, 2024 @ 11:02:06.422",7649c11b-3a00-4241-b375-20762f70ba8f,7ffeba03-3080-43c7-a167-2b63dd853127,terminusk9,terminusk9,filebeat,8.13.1,windows.sysmon_operational,default,logs,8.0.0,7ffeba03-3080-43c7-a167-2b63dd853127,FALSE,8.13.1,Process terminated,verified,process,5,"Apr 6, 2024 @ 11:02:07.747",windows.sysmon_operational,"Apr 6, 2024 @ 11:02:17.000",event,windows,Microsoft-Windows-Sysmon,end,x86_64,terminusk9,2cb7582e-6ac9-4585-97cc-ae60502e4f16,"fe80::1754:ed5c:491b:5546, 10.0.2.15",08-00-27-BF-A9-3A,terminusk9,19045.2965,windows,10.0.19041.2965 (WinBuild.160101.0800),Windows 10 Home,Windows 10 Home,windows,windows,10,winlog,information,"Process terminated:
RuleName: -
UtcTime: 2024-04-06 18:02:06.422
ProcessGuid: {2cb7582e-8e11-6611-6101-000000000a00}
ProcessId: 7460
Image: C:\Windows\System32\notepad.exe
User: TERMINUSK9\terminusk9",-,-,-,-,{2cb7582e-8e11-6611-6101-000000000a00},C:\Windows\System32\notepad.exe,C:\Windows\System32\notepad.exe,-,notepad.exe,notepad.exe,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"7,460",-,-,-,terminusk9,TERMINUSK9,S-1-5-18,terminusk9,terminusk9,wineventlog,Microsoft-Windows-Sysmon/Operational,terminusk9,-,-,-,-,-,-,-,-,-,5,Info,"3,228","3,820",{5770385f-c22a-43e0-bf4c-06f5698ffbd9},Microsoft-Windows-Sysmon,774,Process terminated (rule: ProcessTerminate),NT AUTHORITY,S-1-5-18,SYSTEM,User,3,,,,
