Time,Engine_Temperature,Engine_Pressure,Engine_Vibration,Fuel_Flow_Rate,Anomalous
2024-08-03 17:00:00,88.11353132928699,103969.78154379946,0.3902053167813153,1.8417368622884338,0.0
2024-08-03 18:00:00,78.53950501206229,100285.11249837036,0.35164528008538565,1.7492941526424959,0.0
2024-08-03 19:00:00,85.80801250868521,101679.15678967324,0.40973844096571493,1.7129688997790384,0.0
2024-08-03 20:00:00,85.34782909748138,103263.69830588157,0.44115910931711977,1.964130137152703,1.0
2024-08-03 21:00:00,87.61327162100707,102657.73765955765,0.2828736269524556,1.8635193304075197,0.0
2024-08-03 22:00:00,81.77411472814507,107845.32652022212,0.39721965729547365,1.6064369577031679,0.0
2024-08-03 23:00:00,88.14642417249566,103471.96346949067,0.4409330901088678,1.795887026960475,0.0
2024-08-04 00:00:00,77.04123471175905,101614.7917552743,0.4305274753512642,1.9336986153282707,0.0
2024-08-04 01:00:00,79.72043832312029,100195.33470329043,0.33576245391987725,2.0542692693852045,0.0
2024-08-04 02:00:00,80.62002303504258,103603.94177939171,0.35078634240277157,1.6984510951677894,0.0
2024-08-04 03:00:00,85.12521965512495,101287.70011163817,0.48838619174281594,1.942247021456109,1.0
2024-08-04 04:00:00,88.15836612774262,100573.16493390054,0.3536465119995822,1.5684655357352997,0.0
2024-08-04 05:00:00,81.44470308421775,97263.52283464142,0.439890219254505,1.9596094920457514,0.0
2024-08-04 06:00:00,85.67868357764527,103332.65726362237,0.4278980205810238,1.8824130006310018,0.0
2024-08-04 07:00:00,87.59402229092865,98154.69254831152,0.45407650241954584,1.6069027980146062,0.0
2024-08-04 08:00:00,89.41322165194704,102371.8770469039,0.370090408961933,1.640849651888145,0.0
2024-08-04 09:00:00,83.84628346071548,100565.97276187017,0.45166707685783175,1.8981909621974067,0.0
2024-08-04 10:00:00,91.34353479894149,98661.99833923968,0.4071923306716945,1.9368441308911906,0.0
2024-08-04 11:00:00,81.49810280847389,99507.28758668435,0.4819414078011113,1.923297418677297,0.0
2024-08-04 12:00:00,83.85902623846776,104266.08004473527,0.39985316162492085,1.7195173599546925,0.0
2024-08-04 13:00:00,84.65147239525088,99860.18540922923,0.3366568261386088,1.6585769996189446,0.0
2024-08-04 14:00:00,84.10404160215504,102908.38295502393,0.37067067491048233,1.9645190894713893,0.0
2024-08-04 15:00:00,76.13171659482819,101611.2268688314,0.31143164526394285,2.0737798558912184,0.0
2024-08-04 16:00:00,88.69783630370551,101108.69492099063,0.4772911446094526,1.8766935428770906,0.0
2024-08-04 17:00:00,88.061381386478,100105.79420563957,0.3653747518918486,1.6762987730515027,0.0
2024-08-04 18:00:00,82.65294027185051,97267.9056249095,0.4052351851285057,1.8566413571641842,0.0
2024-08-04 19:00:00,83.4946708449283,97136.70834172216,0.4354514327680112,1.8320756485825644,0.0
2024-08-04 20:00:00,88.12425284194806,101380.18225875737,0.39827252391316914,1.8102588313554493,0.0
2024-08-04 21:00:00,80.50930072575129,98640.84629361505,0.32357960572025657,1.8578483710249618,0.0
2024-08-04 22:00:00,87.99402501459767,97995.41110925585,0.4013778768559272,1.5837629278874,0.0
2024-08-04 23:00:00,84.87117798961634,104833.31979751828,0.4758786232886268,1.7500350100658884,0.0
2024-08-05 00:00:00,79.8023172081521,98855.36099885295,0.41600832046984,1.5371869576661197,0.0
2024-08-05 01:00:00,86.34786329687904,103728.66817436385,0.4595391153521824,1.6890188337848508,0.0
2024-08-05 02:00:00,82.78653806903162,100320.5972325008,0.38814474131458887,1.998534780484432,0.0
2024-08-05 03:00:00,80.70772344819252,102625.72594772412,0.426745452238957,1.6633369526933341,0.0
2024-08-05 04:00:00,81.83505973701726,102033.41495408346,0.43081541248561117,1.7538257793181302,0.0
2024-08-05 05:00:00,84.49722908719512,97650.1287318838,0.42335087720750664,1.6583763188176133,0.0
2024-08-05 06:00:00,82.80932041403457,100939.81953603911,0.4759517602580811,2.0380723382990817,1.0
2024-08-05 07:00:00,85.67472349721734,102324.14521582403,0.4725976342214838,2.0792235419563605,1.0
2024-08-05 08:00:00,88.6714113406955,106813.30186174875,0.4449270161911053,1.7662211375755632,0.0
2024-08-05 09:00:00,90.12935964228384,104186.5769626084,0.31817347925712247,1.6458978196797378,0.0
2024-08-05 10:00:00,89.70859991537736,100367.60629360337,0.4345879750132621,1.9334771718038748,0.0
2024-08-05 11:00:00,82.24915873196389,101945.07935896098,0.44697136800593995,1.4629580826365374,0.0
2024-08-05 12:00:00,88.60372801903351,102988.74984630768,0.4847378905575531,1.7333425758580001,0.0
2024-08-05 13:00:00,77.65297672474702,101763.24712532877,0.31117762406821864,1.7059460543846414,0.0
2024-08-05 14:00:00,86.2873380068662,96805.1960381222,0.4126570478352435,1.8250499317297273,0.0
2024-08-05 15:00:00,83.7803148728646,98908.95267703285,0.3599221232646776,1.9520823934818896,0.0
2024-08-05 16:00:00,88.76692816110776,101336.59342050058,0.43805355492265724,1.9337794016376408,0.0
2024-08-05 17:00:00,81.47238947363485,104292.65344938332,0.4254656663066473,1.7156875940711542,0.0
2024-08-05 18:00:00,88.6978014948285,98370.47895311774,0.37007990360239706,1.7965429871132739,0.0
2024-08-05 19:00:00,85.58615469056215,105370.96373221232,0.47924795932192205,2.0011159505369087,1.0
2024-08-05 20:00:00,83.25056112646836,103289.70932362965,0.5058358544932188,1.7087593767754643,0.0
2024-08-05 21:00:00,85.17802462225123,101771.70894186538,0.46939076167462723,1.774358382191402,0.0
2024-08-05 22:00:00,80.26870908635638,102431.8681864388,0.40741786261187096,2.142790985457018,1.0
2024-08-05 23:00:00,84.41010659723246,100637.98245395422,0.35281021824308123,1.6848771152836655,0.0
2024-08-06 00:00:00,89.33580460160015,100938.04432674238,0.45720356274101986,2.0239326735200294,1.0
2024-08-06 01:00:00,91.1342052595425,100249.90641132995,0.5282620662645539,1.724819230017402,0.0
2024-08-06 02:00:00,88.6331474210914,102294.9939534366,0.3484498845830236,1.7738714131661477,0.0
2024-08-06 03:00:00,85.44955369646708,100483.28669069525,0.4174754609790137,1.9605266606840421,0.0
2024-08-06 04:00:00,83.85401627017971,98541.857450324,0.31384789163731314,1.9807336311901018,0.0
2024-08-06 05:00:00,86.92117725708749,103370.77387556923,0.41362763182178464,1.644981106676122,0.0
2024-08-06 06:00:00,84.4995683672601,97482.04944752302,0.5402218777114758,1.8155655487211568,0.0
2024-08-06 07:00:00,92.38364178105145,100124.20219178694,0.42313241025057247,1.882957367508559,0.0
2024-08-06 08:00:00,84.13706354001889,101762.08605675407,0.3793311770679945,1.4576122349413354,0.0
2024-08-06 09:00:00,84.5719410148644,96534.99234888924,0.4606144953126447,1.8380275878019585,0.0
2024-08-06 10:00:00,87.28483793996877,102219.0272365223,0.4622177368186563,1.8518222121509065,0.0
2024-08-06 11:00:00,80.18781787278085,100836.88965388245,0.3970098102914695,1.767221547383149,0.0
2024-08-06 12:00:00,83.09136057245207,99383.52455134848,0.30692474446832085,1.9775783301948704,0.0
2024-08-06 13:00:00,77.89095417477434,104928.77337499645,0.3223809367974883,2.0364681178477464,0.0
2024-08-06 14:00:00,84.98489084603962,99785.24115833335,0.3604884215793731,1.6270325656264604,0.0
2024-08-06 15:00:00,76.14612586445988,100663.58229112113,0.34281273055764017,1.800031618959684,0.0
2024-08-06 16:00:00,86.73200100033512,103938.3626135149,0.3756234149303184,1.7190427980614833,0.0
2024-08-06 17:00:00,85.59763284636425,99760.67884056403,0.339221072567896,1.7214020087354438,0.0
2024-08-06 18:00:00,85.24183971810433,104587.18435973632,0.3856829633115865,1.8312677485911788,0.0
2024-08-06 19:00:00,82.99568397910825,101560.2739344875,0.3417030744529503,1.8798453754873408,0.0
2024-08-06 20:00:00,80.84993382493485,96860.62047484574,0.3733746017177288,1.775442874462509,0.0
2024-08-06 21:00:00,86.7107733604955,101016.71973246547,0.42734929262024546,1.6268847581207935,0.0
2024-08-06 22:00:00,81.8528205667869,98158.37717526802,0.407497885262563,1.6937686256455864,0.0
2024-08-06 23:00:00,90.86657698151843,97369.25085099353,0.3759642996377078,1.9967120951896196,0.0
2024-08-07 00:00:00,95.96200986181098,96802.71533039057,0.3884046703055109,1.768070660020446,0.0
2024-08-07 01:00:00,86.61867015744241,100526.86442153083,0.3671649402623862,2.1019659157457538,0.0
2024-08-07 02:00:00,86.94584975905187,101587.83729034082,0.42427379099538043,1.8172519141575083,0.0
2024-08-07 03:00:00,88.32887892476565,99269.02755734227,0.4545396366598027,1.829000262925303,0.0
2024-08-07 04:00:00,82.94738375166762,102677.69483532928,0.41553788594183366,1.8331983017710243,0.0
2024-08-07 05:00:00,85.59104591974007,104444.85739080391,0.404584291945306,1.851546320913816,0.0
2024-08-07 06:00:00,85.15976647210512,100357.614302361,0.42568246343941135,1.981944338152493,0.0
2024-08-07 07:00:00,82.4996293449423,101906.05814289677,0.5101673997340135,1.6979387313580332,0.0
2024-08-07 08:00:00,87.85959899948288,102369.43977944706,0.42993637896363945,2.0987294705080446,1.0
2024-08-07 09:00:00,88.98560857989617,100909.87277593238,0.30352648644629043,1.8928810540821932,0.0
2024-08-07 10:00:00,82.4257585882293,101571.34895596335,0.4310600531170939,1.7812292011304196,0.0
2024-08-07 11:00:00,81.57850090212284,102380.15497402662,0.3754598322036254,1.9755905807071779,0.0
2024-08-07 12:00:00,83.20804905644438,103624.31387276588,0.290090164515262,2.00334053755978,0.0
2024-08-07 13:00:00,79.43273069584305,100308.60452702023,0.36674185608323856,1.739806976215532,0.0
2024-08-07 14:00:00,79.80872573979778,102807.1533151484,0.46599864374593614,1.6748483307446431,0.0
2024-08-07 15:00:00,88.5095788219079,99905.61881728983,0.39374061536133825,1.5714137169947964,0.0
2024-08-07 16:00:00,88.73263066373006,101437.53762447617,0.44687932698822325,1.7509975716209907,0.0
2024-08-07 17:00:00,82.09153060908982,97573.90297747549,0.48957605806225374,2.0373602328034472,1.0
2024-08-07 18:00:00,85.63679675769261,108270.8429856332,0.4743390203930156,1.734354060802357,0.0
2024-08-07 19:00:00,89.72690933328616,102559.90999462406,0.39431707483917156,1.8004948354987436,0.0
2024-08-07 20:00:00,82.96730269016103,99917.94691874257,0.4239618640249372,1.8365097830836588,0.0
2024-08-07 21:00:00,91.81641956372648,99266.81230801577,0.4059281055465577,1.7516354630574542,0.0
2024-08-07 22:00:00,86.76160234296336,102945.89833779936,0.4610508229406122,1.9303493824816886,1.0
2024-08-07 23:00:00,86.74098515315288,99934.90513130916,0.37536946794083687,1.7581171334922125,0.0
2024-08-08 00:00:00,89.02592362303339,100415.36880743859,0.3661923179084852,1.8737006597015438,0.0
2024-08-08 01:00:00,88.98893685958835,101546.1303862119,0.47406917999611115,1.958695763728184,1.0
2024-08-08 02:00:00,80.65615373852081,104011.92630251631,0.4710625312762179,1.8485728231797178,1.0
2024-08-08 03:00:00,87.19849959535304,99316.84555507866,0.36992198775456253,1.74810825842184,0.0
2024-08-08 04:00:00,88.43977687984133,102218.20869147877,0.4348709259482896,1.521350480951894,0.0
2024-08-08 05:00:00,88.67494945497272,97332.36766822885,0.48774374171737084,1.92329402177449,0.0
2024-08-08 06:00:00,81.72915649144312,102647.85830835404,0.4964083870759217,1.5528777232196092,0.0
2024-08-08 07:00:00,86.98749371481033,101634.26045589581,0.4128844884694248,1.9197527400498857,0.0
2024-08-08 08:00:00,83.53772968369817,107006.46154510527,0.28341627851926454,2.076970729821018,0.0
2024-08-08 09:00:00,89.90814515228088,103141.90395300511,0.41420502200866216,1.6946046953976628,0.0
2024-08-08 10:00:00,86.8714927245628,104679.89092242073,0.41244269655112964,1.773881009438035,0.0
2024-08-08 11:00:00,80.43190627119513,106397.14007911494,0.43541397992865327,1.6605782516093446,0.0
2024-08-08 12:00:00,86.36733202406694,99643.86143875608,0.502975186642157,1.840419630495026,0.0
2024-08-08 13:00:00,82.1974471004961,102834.58444748065,0.45563213613371367,1.9237423844233739,1.0
2024-08-08 14:00:00,89.92381260663026,102909.7503829986,0.4084913907222521,1.5497986179749836,0.0
2024-08-08 15:00:00,92.82348592231499,98607.78115496752,0.4949479148781054,1.9211890842500061,0.0
2024-08-08 16:00:00,87.21217174080324,97994.55242969801,0.39747032646266445,1.5124583353032883,0.0
2024-08-08 17:00:00,87.94720250376986,100857.10911099565,0.39226774540219067,1.5354081834667037,0.0
2024-08-08 18:00:00,84.2864840909748,102821.9852651632,0.4623105498923987,1.9574661224075358,1.0
2024-08-08 19:00:00,84.52673295844426,101857.51249922352,0.3254249805036168,1.6748227947079146,0.0
2024-08-08 20:00:00,76.89252252749704,101873.1123971792,0.3679799977507522,1.7871367489343153,0.0
2024-08-08 21:00:00,85.04073031831004,100118.7598157489,0.3021163056267193,1.7289825493428255,0.0
2024-08-08 22:00:00,85.29055687275746,100911.19488076642,0.3952631718107073,1.657147365622017,0.0
2024-08-08 23:00:00,77.8598316425423,99976.36088578484,0.3433869275226886,1.7783976272524495,0.0
2024-08-09 00:00:00,87.26210857734712,100445.02561215876,0.4545480089640754,2.153173160924062,1.0
2024-08-09 01:00:00,86.12014705463658,103144.39652878763,0.35715572882967644,1.7193358886298231,0.0
2024-08-09 02:00:00,92.02047672400242,97951.84950310418,0.3764847737240116,1.5970147799054892,0.0
2024-08-09 03:00:00,75.23161192282502,101308.15061342373,0.3783204737752063,1.9315930776752643,0.0
2024-08-09 04:00:00,83.21158979366034,97755.20236053909,0.3563894253277834,1.6347572712449205,0.0
2024-08-09 05:00:00,89.98568348649297,99853.32575412322,0.4292832859449316,1.64586681506896,0.0
2024-08-09 06:00:00,86.52745811066407,100560.97162703633,0.3907074908607591,1.5953873231082165,0.0
2024-08-09 07:00:00,79.36550263465907,105980.46701044278,0.40286257970046846,1.9246709507946902,1.0
2024-08-09 08:00:00,82.23911886506625,103229.0866545453,0.35487816737069555,1.5781381458755896,0.0
2024-08-09 09:00:00,86.66297502254226,101206.62649715361,0.45164164610971347,1.7294768842139805,0.0
2024-08-09 10:00:00,87.42196866511988,98029.2941120688,0.5408590055589344,2.0575786960683486,1.0
2024-08-09 11:00:00,88.19716315903652,98902.63462194393,0.3234103913318956,1.6556045323663156,0.0
2024-08-09 12:00:00,87.74584862239924,102001.87781506382,0.351425029178735,1.988844892258532,0.0
2024-08-09 13:00:00,86.95342824727071,100728.99717249179,0.31619814741174057,1.958839544196008,0.0
2024-08-09 14:00:00,88.42328367177522,101889.04651876226,0.4575509619835773,1.9600665757542286,1.0
2024-08-09 15:00:00,88.54602476089586,102204.20764784412,0.4028733748991439,1.5832050221635914,0.0
2024-08-09 16:00:00,90.4930171581425,97418.52067836886,0.3685050669610288,2.0501086668293915,0.0
2024-08-09 17:00:00,90.57877857054235,101963.20816912562,0.48173432265540184,1.9604720993119245,1.0
2024-08-09 18:00:00,86.49665575849963,99239.88009041527,0.4121912540342722,1.6950926480589024,0.0
2024-08-09 19:00:00,86.46896959819097,102652.94956783469,0.4944648298362836,1.8255772843270544,0.0
2024-08-09 20:00:00,87.72113569565663,101618.29226549664,0.24256229950220148,1.6808967395019272,0.0
2024-08-09 21:00:00,80.3269114866813,104148.4993688647,0.34274556149049124,1.6689602968679116,0.0
2024-08-09 22:00:00,86.79067712838287,101776.99990369844,0.40438442303257566,1.7951932568978848,0.0
2024-08-09 23:00:00,83.21359357009788,102625.66413560048,0.3657116538966433,2.0211614013875803,0.0
2024-08-10 00:00:00,83.09998571197316,105601.19083921923,0.5364398013855493,1.6319045945249702,0.0
2024-08-10 01:00:00,85.12730946882637,105930.80252806199,0.36408175391274283,1.7718832958122415,0.0
2024-08-10 02:00:00,81.65634896685265,105912.65628194026,0.41164713805647757,1.727075772649004,0.0
2024-08-10 03:00:00,88.0961237819817,104049.20143744441,0.3546431339750324,1.407661768447333,0.0
2024-08-10 04:00:00,87.1136706465949,103917.69920708642,0.3983717681962198,1.989946359182563,1.0
2024-08-10 05:00:00,86.74704337712629,98817.25531435422,0.31717011248375426,1.8925414461470838,0.0
2024-08-10 06:00:00,85.8491908320931,100908.17124842768,0.3306403264136287,1.8531112120416728,0.0
2024-08-10 07:00:00,90.0929206920327,102898.2538550479,0.4630479450293965,1.826238009552189,0.0
2024-08-10 08:00:00,89.25374918867502,100110.93856111701,0.4158171918404497,1.4852699563463903,0.0
2024-08-10 09:00:00,87.99870501969676,98718.4425568451,0.4708329950825366,1.6898976682002622,0.0
2024-08-10 10:00:00,82.57958573494471,99680.7317704346,0.42006816318967605,1.7910430487266078,0.0
2024-08-10 11:00:00,91.21818184884302,102886.94285866608,0.35662904604889756,1.9237237375238223,0.0
2024-08-10 12:00:00,89.9631582077307,98135.61867969588,0.2516457919440852,1.5298401735476728,0.0
2024-08-10 13:00:00,89.3181462036537,98569.33203532717,0.3210089304617379,1.8383395376567608,0.0
2024-08-10 14:00:00,82.89108530803757,104433.36042325977,0.4313117022032471,1.7054122783412433,0.0
2024-08-10 15:00:00,89.40988395258455,96755.48895066035,0.4647398471991938,1.7638132078860767,0.0
2024-08-10 16:00:00,79.35801125636073,101840.34334633549,0.3412260445512833,1.9621621059924805,0.0
2024-08-10 17:00:00,85.43434191581463,100604.8546424517,0.35015034878796536,1.8261598100465881,0.0
2024-08-10 18:00:00,86.11897207446135,99279.67650024343,0.2744132446975315,1.9842816525870528,0.0
2024-08-10 19:00:00,78.31907018674829,99283.16351330538,0.4344760193636742,1.7858643013440874,0.0
2024-08-10 20:00:00,89.05601351052395,104323.08060225287,0.2705712238660002,1.6172290672876275,0.0
2024-08-10 21:00:00,79.44831535336468,101407.85699858211,0.2946127030746464,1.7652058340887162,0.0
2024-08-10 22:00:00,83.58779542695483,100887.04620663438,0.44749663574605847,1.812891272238623,0.0
2024-08-10 23:00:00,91.3676329077413,106404.12889948917,0.4423720308072047,2.014142152853227,1.0
2024-08-11 00:00:00,87.59654642605382,104089.26468754726,0.38184845184697064,2.0386638155564003,1.0
2024-08-11 01:00:00,84.1282850227485,103029.55748631332,0.4270553925867575,1.7751884256846688,0.0
2024-08-11 02:00:00,82.83748286008445,102595.80576733976,0.33765416043274005,1.667032725681548,0.0
2024-08-11 03:00:00,80.3186262725731,105530.78723402767,0.519438559281786,1.9066392834387387,1.0
2024-08-11 04:00:00,79.56943699168451,101706.66298869108,0.43681150573766603,1.8328813692036876,0.0
2024-08-11 05:00:00,88.53782081621397,106499.9591703802,0.4232619548230898,1.580234994454715,0.0
2024-08-11 06:00:00,85.41525106740663,105770.30365618526,0.35803324295968175,1.639957541782859,0.0
2024-08-11 07:00:00,82.69307905771831,105105.30883750616,0.3687587584966554,1.9891424669170783,1.0
2024-08-11 08:00:00,87.22305552153883,99830.41372593817,0.29834189512546583,1.9163863222498039,0.0
2024-08-11 09:00:00,82.60007565344497,105053.33941595924,0.4018536121783011,1.6466651049219658,0.0
2024-08-11 10:00:00,78.7564178250317,104990.58262415719,0.3934231850583016,1.850590875058767,0.0
2024-08-11 11:00:00,80.69518862071581,95180.23915678468,0.4614882275008319,1.7563330805088082,0.0
2024-08-11 12:00:00,90.02258569285476,106536.95502999218,0.4325596787313257,1.7025758700391171,0.0
2024-08-11 13:00:00,91.09015120193784,101524.5283088726,0.43418753645304187,2.0083880879774427,1.0
2024-08-11 14:00:00,89.47056587516664,103753.27195190194,0.343496613764125,1.9852874150492237,0.0
2024-08-11 15:00:00,81.60236262492651,100916.2523570631,0.36356804349061533,1.9156613144361485,0.0
2024-08-11 16:00:00,90.7984830923457,101054.67534757186,0.38449612494452123,1.7692110214962418,0.0
2024-08-11 17:00:00,82.88142589693905,106113.9582841231,0.4817066091167035,1.8052133276958826,1.0
2024-08-11 18:00:00,82.27215792923545,101981.42379034335,0.407717464134891,1.7145436263791305,0.0
2024-08-11 19:00:00,93.42876877168841,100684.52484009495,0.42365478042987026,1.8739266342878593,0.0
2024-08-11 20:00:00,87.74967512278532,101359.40798400293,0.40477509149138313,1.7272737283109307,0.0
2024-08-11 21:00:00,85.72774094718699,101504.93684532834,0.31442763805932394,1.8837672849746645,0.0
2024-08-11 22:00:00,89.93515151055888,103858.09883230539,0.3917253972537713,1.5828669443324443,0.0
2024-08-11 23:00:00,93.37330473597828,100727.2714543328,0.39392286962903594,1.7484996054479378,0.0
2024-08-12 00:00:00,89.7857722866545,104330.85011590896,0.3875634080580471,1.7070235383201902,0.0
2024-08-12 01:00:00,83.77922624378242,103448.1098777075,0.2849917230601373,1.9045259042742324,0.0
2024-08-12 02:00:00,91.30323523691692,96426.2845039042,0.4600652179946162,1.6846943716445104,0.0
2024-08-12 03:00:00,87.0942164838657,103665.88088404402,0.3478963124860524,1.8264242010629799,0.0
2024-08-12 04:00:00,83.08115897265267,103780.14074678479,0.40469095453623694,1.8762923384515848,0.0
2024-08-12 05:00:00,83.73480387336222,103820.5628116472,0.3319300403399751,1.968490425384379,0.0
2024-08-12 06:00:00,83.25358074561915,101371.05897031658,0.37134898022903606,2.0475384917780115,0.0
2024-08-12 07:00:00,79.25846942009333,97137.37661677196,0.3595757210192172,1.9377762391323008,0.0
2024-08-12 08:00:00,81.74991131973121,102994.20324636926,0.35452785808934745,1.7044469470728982,0.0
2024-08-12 09:00:00,81.38657456361193,95480.74944691014,0.4251211545273297,1.7929090328790858,0.0
